a,1,20.75,45.045,195.71,2016/3/15 19:25
a,3,20.78,41.198,211.43,2016/3/15 19:25
a,4,21.14,42.332,230,2016/3/15 19:25
b,1,23.11,50.148,167.14,2016/3/15 19:25
b,2,22.71,64.607,188.57,2016/3/15 19:25
b,3,22.79,53.145,187.14,2016/3/15 19:25
a,2,21.11,43.385,182.86,2016/3/15 19:25
a,4,21.14,42.291,228.57,2016/3/15 19:25
a,1,20.75,45.045,195.71,2016/3/15 19:25
a,3,20.76,41.198,210,2016/3/15 19:25
b,1,23.1,50.027,167.14,2016/3/15 19:25
b,2,22.71,64.607,185.71,2016/3/15 19:25
b,3,22.78,53.145,185.71,2016/3/15 19:25
a,1,20.77,45.045,195.71,2016/3/15 19:25
a,2,21.11,43.385,182.86,2016/3/15 19:25
a,3,20.77,41.198,210,2016/3/15 19:25
a,4,21.14,42.332,227.14,2016/3/15 19:25
b,1,23.09,50.027,167.14,2016/3/15 19:25
b,2,22.7,64.607,187.14,2016/3/15 19:25
b,3,22.78,53.145,187.14,2016/3/15 19:25
a,2,21.12,43.385,188.57,2016/3/15 19:25
a,3,20.76,41.198,208.57,2016/3/15 19:25
a,1,20.76,45.005,194.29,2016/3/15 19:25
a,4,21.14,42.291,228.57,2016/3/15 19:25
b,1,23.1,50.108,167.14,2016/3/15 19:25
b,2,22.72,64.567,187.14,2016/3/15 19:25
b,3,22.79,53.105,187.14,2016/3/15 19:25
a,2,21.11,43.385,182.86,2016/3/15 19:25
a,4,21.14,42.291,230,2016/3/15 19:25
a,1,20.76,45.005,195.71,2016/3/15 19:25
a,3,20.76,41.198,211.43,2016/3/15 19:25
b,1,23.09,50.027,167.14,2016/3/15 19:25
b,2,22.71,64.567,188.57,2016/3/15 19:25
b,3,22.78,53.105,187.14,2016/3/15 19:25
a,2,21.12,43.385,184.29,2016/3/15 19:25
a,3,20.77,41.198,210,2016/3/15 19:25
a,1,20.76,45.045,197.14,2016/3/15 19:25
a,4,21.14,42.332,231.43,2016/3/15 19:25
b,1,23.08,50.027,165.71,2016/3/15 19:25
a,2,21.12,43.385,181.43,2016/3/15 19:25
b,2,22.71,64.567,188.57,2016/3/15 19:25
b,3,22.78,53.105,187.14,2016/3/15 19:25
a,1,20.76,45.045,192.86,2016/3/15 19:25
a,3,20.75,41.157,210,2016/3/15 19:25
a,4,21.14,42.332,228.57,2016/3/15 19:25
b,1,23.08,50.027,167.14,2016/3/15 19:25
b,2,22.68,64.567,185.71,2016/3/15 19:25
b,3,22.78,53.105,185.71,2016/3/15 19:25
a,2,21.11,43.385,182.86,2016/3/15 19:25
a,4,21.14,42.291,230,2016/3/15 19:25
a,1,20.76,45.005,197.14,2016/3/15 19:25
a,3,20.76,41.198,210,2016/3/15 19:25
b,1,23.08,50.027,167.14,2016/3/15 19:25
b,2,22.7,64.567,187.14,2016/3/15 19:25
b,3,22.78,53.105,185.71,2016/3/15 19:25
a,2,21.12,43.385,184.29,2016/3/15 19:25
a,1,20.76,45.045,194.29,2016/3/15 19:25
a,3,20.76,41.198,210,2016/3/15 19:25
a,4,21.14,42.291,231.43,2016/3/15 19:25
b,3,22.77,53.105,184.29,2016/3/15 19:25
a,2,21.1,43.385,182.86,2016/3/15 19:25
b,1,23.08,50.027,168.57,2016/3/15 19:25
b,2,22.7,64.567,187.14,2016/3/15 19:25
a,1,20.76,45.005,194.29,2016/3/15 19:25
a,3,20.77,41.198,210,2016/3/15 19:25
a,4,21.14,42.332,228.57,2016/3/15 19:25
b,1,23.08,50.027,167.14,2016/3/15 19:25
b,3,22.76,53.105,184.29,2016/3/15 19:25
a,2,21.11,43.385,182.86,2016/3/15 19:25
a,3,20.76,41.198,208.57,2016/3/15 19:25
a,4,21.14,42.332,230,2016/3/15 19:25
a,1,20.76,45.045,194.29,2016/3/15 19:25
b,1,23.06,50.027,167.14,2016/3/15 19:25
b,3,22.78,53.105,187.14,2016/3/15 19:25
a,2,21.1,43.385,184.29,2016/3/15 19:25
a,3,20.77,41.198,211.43,2016/3/15 19:25
b,2,22.71,64.526,187.14,2016/3/15 19:25
b,2,22.71,64.567,187.14,2016/3/15 19:25
a,1,20.76,45.005,192.86,2016/3/15 19:25
a,4,21.14,42.332,228.57,2016/3/15 19:25
b,1,23.07,49.986,167.14,2016/3/15 19:25
b,2,22.7,64.526,188.57,2016/3/15 19:25
b,3,22.77,53.105,185.71,2016/3/15 19:25
a,2,21.12,43.385,182.86,2016/3/15 19:25
a,1,20.76,45.045,194.29,2016/3/15 19:25
a,3,20.78,41.198,208.57,2016/3/15 19:25
a,4,21.14,42.332,230,2016/3/15 19:25
b,2,22.7,64.567,188.57,2016/3/15 19:25
b,3,22.78,53.105,187.14,2016/3/15 19:25
a,2,21.12,43.385,182.86,2016/3/15 19:25
a,3,20.77,41.198,210,2016/3/15 19:25
a,4,21.14,42.332,228.57,2016/3/15 19:25
b,1,23.07,49.986,164.29,2016/3/15 19:25
a,1,20.76,45.005,195.71,2016/3/15 19:26
b,3,22.78,53.105,185.71,2016/3/15 19:26
b,2,22.71,64.567,188.57,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
b,1,23.06,50.027,165.71,2016/3/15 19:26
a,1,20.76,45.045,195.71,2016/3/15 19:26
a,3,20.77,41.198,210,2016/3/15 19:26
a,4,21.13,42.332,228.57,2016/3/15 19:26
b,2,22.7,64.567,187.14,2016/3/15 19:26
b,1,23.06,50.027,165.71,2016/3/15 19:26
b,3,22.76,53.105,184.29,2016/3/15 19:26
a,2,21.11,43.385,182.86,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,3,20.77,41.157,210,2016/3/15 19:26
a,4,21.13,42.332,228.57,2016/3/15 19:26
b,1,23.06,50.068,167.14,2016/3/15 19:26
b,2,22.7,64.567,190,2016/3/15 19:26
a,2,21.12,43.385,181.43,2016/3/15 19:26
b,3,22.77,53.105,187.14,2016/3/15 19:26
a,1,20.77,45.005,194.29,2016/3/15 19:26
a,3,20.76,41.157,210,2016/3/15 19:26
a,4,21.13,42.332,228.57,2016/3/15 19:26
b,1,23.05,50.068,167.14,2016/3/15 19:26
b,2,22.71,64.567,187.14,2016/3/15 19:26
b,3,22.76,53.105,185.71,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
a,4,21.14,42.332,230,2016/3/15 19:26
b,1,23.06,50.027,165.71,2016/3/15 19:26
b,2,22.7,64.526,185.71,2016/3/15 19:26
b,3,22.78,53.105,185.71,2016/3/15 19:26
a,2,21.11,43.385,182.86,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,3,20.77,41.157,208.57,2016/3/15 19:26
a,4,21.14,42.332,225.71,2016/3/15 19:26
b,1,23.05,50.027,164.29,2016/3/15 19:26
b,2,22.7,64.526,182.86,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
b,3,22.77,53.105,185.71,2016/3/15 19:26
a,1,20.76,45.005,195.71,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
a,4,21.13,42.332,227.14,2016/3/15 19:26
b,1,23.06,50.027,165.71,2016/3/15 19:26
b,2,22.7,64.526,188.57,2016/3/15 19:26
b,3,22.77,53.065,185.71,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
a,1,20.77,45.045,195.71,2016/3/15 19:26
a,4,21.14,42.291,230,2016/3/15 19:26
a,3,20.76,41.198,202.86,2016/3/15 19:26
b,3,22.77,53.065,187.14,2016/3/15 19:26
a,2,21.12,43.385,182.86,2016/3/15 19:26
b,1,23.06,50.068,167.14,2016/3/15 19:26
b,2,22.7,64.486,187.14,2016/3/15 19:26
a,1,20.76,45.045,194.29,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
a,4,21.14,42.291,227.14,2016/3/15 19:26
b,1,23.06,50.068,168.57,2016/3/15 19:26
b,2,22.7,64.486,187.14,2016/3/15 19:26
b,3,22.77,53.065,185.71,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
a,1,20.76,45.045,195.71,2016/3/15 19:26
a,3,20.77,41.198,210,2016/3/15 19:26
a,4,21.14,42.291,227.14,2016/3/15 19:26
b,1,23.05,50.108,165.71,2016/3/15 19:26
b,2,22.69,64.486,185.71,2016/3/15 19:26
b,3,22.78,53.024,185.71,2016/3/15 19:26
a,2,21.12,43.385,182.86,2016/3/15 19:26
a,4,21.14,42.332,228.57,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
b,1,23.04,50.108,167.14,2016/3/15 19:26
b,2,22.71,64.486,187.14,2016/3/15 19:26
b,3,22.77,53.024,185.71,2016/3/15 19:26
a,2,21.1,43.385,182.86,2016/3/15 19:26
a,1,20.76,45.005,195.71,2016/3/15 19:26
a,3,20.77,41.198,210,2016/3/15 19:26
a,4,21.13,42.332,231.43,2016/3/15 19:26
b,1,23.05,50.068,165.71,2016/3/15 19:26
b,3,22.77,53.065,185.71,2016/3/15 19:26
a,2,21.12,43.385,181.43,2016/3/15 19:26
b,2,22.7,64.486,188.57,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,4,21.14,42.332,227.14,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
b,1,23.04,50.068,165.71,2016/3/15 19:26
b,2,22.71,64.486,185.71,2016/3/15 19:26
b,3,22.77,53.065,184.29,2016/3/15 19:26
a,2,21.11,43.385,181.43,2016/3/15 19:26
a,1,20.76,45.005,195.71,2016/3/15 19:26
a,3,20.76,41.198,208.57,2016/3/15 19:26
a,4,21.13,42.332,230,2016/3/15 19:26
b,1,23.04,50.068,165.71,2016/3/15 19:26
b,3,22.76,53.065,185.71,2016/3/15 19:26
b,2,22.7,64.486,187.14,2016/3/15 19:26
a,2,21.11,43.385,182.86,2016/3/15 19:26
a,4,21.13,42.332,227.14,2016/3/15 19:26
a,1,20.76,45.005,194.29,2016/3/15 19:26
a,3,20.76,41.198,210,2016/3/15 19:26
b,3,22.77,53.065,185.71,2016/3/15 19:26
b,1,23.04,50.068,165.71,2016/3/15 19:26
b,2,22.7,64.486,187.14,2016/3/15 19:26
a,2,21.12,43.385,181.43,2016/3/15 19:26
a,1,20.76,45.005,192.86,2016/3/15 19:26
a,3,20.76,41.198,208.57,2016/3/15 19:26
a,4,21.14,42.332,230,2016/3/15 19:27
b,1,23.04,50.108,165.71,2016/3/15 19:27
b,2,22.7,64.445,185.71,2016/3/15 19:27
a,2,21.11,43.385,181.43,2016/3/15 19:27
b,3,22.77,53.065,187.14,2016/3/15 19:27
a,1,20.75,45.005,195.71,2016/3/15 19:27
a,3,20.76,41.157,210,2016/3/15 19:27
a,4,21.13,42.332,228.57,2016/3/15 19:27
b,1,23.04,50.068,167.14,2016/3/15 19:27
b,2,22.71,64.445,184.29,2016/3/15 19:27
b,3,22.76,53.105,184.29,2016/3/15 19:27
a,2,21.1,43.385,181.43,2016/3/15 19:27
a,1,20.76,45.005,195.71,2016/3/15 19:27
a,4,21.13,42.332,227.14,2016/3/15 19:27
a,3,20.76,41.198,208.57,2016/3/15 19:27
b,2,22.71,64.445,185.71,2016/3/15 19:27
a,2,21.11,43.385,182.86,2016/3/15 19:27
b,1,23.04,50.108,165.71,2016/3/15 19:27
b,3,22.78,53.024,184.29,2016/3/15 19:27
a,1,20.75,45.005,194.29,2016/3/15 19:27
a,3,20.76,41.157,210,2016/3/15 19:27
a,4,21.12,42.332,225.71,2016/3/15 19:27
b,3,22.77,53.065,184.29,2016/3/15 19:27
b,2,22.7,64.486,187.14,2016/3/15 19:27
a,2,21.11,43.385,181.43,2016/3/15 19:27
b,1,23.03,50.108,168.57,2016/3/15 19:27
a,1,20.76,45.045,195.71,2016/3/15 19:27
a,3,20.76,41.198,212.86,2016/3/15 19:27
a,4,21.12,42.332,225.71,2016/3/15 19:27
b,1,23.03,50.108,164.29,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
b,3,22.76,53.065,185.71,2016/3/15 19:27
a,2,21.11,43.385,182.86,2016/3/15 19:27
a,1,20.76,45.045,195.71,2016/3/15 19:27
a,3,20.76,41.239,208.57,2016/3/15 19:27
a,4,21.12,42.332,228.57,2016/3/15 19:27
b,1,23.04,50.108,164.29,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
b,3,22.76,53.065,184.29,2016/3/15 19:27
a,2,21.11,43.385,181.43,2016/3/15 19:27
a,1,20.74,45.005,195.71,2016/3/15 19:27
a,3,20.76,41.198,208.57,2016/3/15 19:27
a,4,21.12,42.332,228.57,2016/3/15 19:27
b,3,22.76,53.024,184.29,2016/3/15 19:27
b,1,23.03,50.108,164.29,2016/3/15 19:27
b,2,22.7,64.486,187.14,2016/3/15 19:27
a,2,21.1,43.385,177.14,2016/3/15 19:27
a,1,20.75,45.005,194.29,2016/3/15 19:27
a,3,20.76,41.198,210,2016/3/15 19:27
a,4,21.13,42.373,227.14,2016/3/15 19:27
b,1,23.03,50.108,165.71,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
b,3,22.76,53.024,184.29,2016/3/15 19:27
a,2,21.11,43.385,181.43,2016/3/15 19:27
a,3,20.76,41.198,210,2016/3/15 19:27
a,1,20.74,45.045,194.29,2016/3/15 19:27
a,4,21.12,42.373,230,2016/3/15 19:27
b,1,23.04,50.108,164.29,2016/3/15 19:27
b,3,22.75,53.024,184.29,2016/3/15 19:27
a,2,21.11,43.385,182.86,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
a,1,20.76,45.005,194.29,2016/3/15 19:27
a,3,20.76,41.198,208.57,2016/3/15 19:27
a,4,21.12,42.373,227.14,2016/3/15 19:27
b,1,23.04,50.108,167.14,2016/3/15 19:27
b,3,22.74,53.024,184.29,2016/3/15 19:27
a,2,21.12,43.385,182.86,2016/3/15 19:27
b,2,22.71,64.445,182.86,2016/3/15 19:27
a,3,20.77,41.198,210,2016/3/15 19:27
a,1,20.76,45.005,192.86,2016/3/15 19:27
a,4,21.13,42.332,227.14,2016/3/15 19:27
b,1,23.03,50.108,165.71,2016/3/15 19:27
b,3,22.76,53.105,182.86,2016/3/15 19:27
a,2,21.11,43.385,184.29,2016/3/15 19:27
b,2,22.7,64.445,187.14,2016/3/15 19:27
a,1,20.75,45.005,195.71,2016/3/15 19:27
a,3,20.76,41.157,210,2016/3/15 19:27
a,4,21.12,42.332,228.57,2016/3/15 19:27
b,1,23.03,50.108,167.14,2016/3/15 19:27
b,3,22.77,53.105,184.29,2016/3/15 19:27
a,2,21.11,43.385,185.71,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
a,1,20.76,45.005,197.14,2016/3/15 19:27
a,3,20.77,41.198,207.14,2016/3/15 19:27
a,4,21.12,42.332,227.14,2016/3/15 19:27
b,1,23.04,50.108,165.71,2016/3/15 19:27
b,2,22.7,64.445,185.71,2016/3/15 19:27
b,3,22.75,53.105,184.29,2016/3/15 19:27
a,2,21.12,43.385,182.86,2016/3/15 19:27
a,1,20.76,45.005,195.71,2016/3/15 19:27
a,3,20.76,41.198,210,2016/3/15 19:27
a,4,21.12,42.332,227.14,2016/3/15 19:27
b,1,23.02,50.108,165.71,2016/3/15 19:27
b,2,22.7,64.486,185.71,2016/3/15 19:27
b,3,22.76,53.065,184.29,2016/3/15 19:27
a,2,21.12,43.385,182.86,2016/3/15 19:27
a,3,20.77,41.198,210,2016/3/15 19:27
a,4,21.13,42.332,227.14,2016/3/15 19:27
a,1,20.76,45.005,195.71,2016/3/15 19:27
b,1,23.03,50.108,164.29,2016/3/15 19:27
b,2,22.71,64.486,184.29,2016/3/15 19:27
a,2,21.12,43.385,182.86,2016/3/15 19:27
b,3,22.76,53.024,182.86,2016/3/15 19:27
a,3,20.77,41.198,208.57,2016/3/15 19:27
a,4,21.13,42.332,228.57,2016/3/15 19:28
a,1,20.76,45.005,191.43,2016/3/15 19:28
b,2,22.7,64.486,185.71,2016/3/15 19:28
b,3,22.75,53.065,184.29,2016/3/15 19:28
a,2,21.11,43.385,182.86,2016/3/15 19:28
b,1,23.03,50.108,165.71,2016/3/15 19:28
a,4,21.13,42.332,227.14,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,3,20.76,41.198,205.71,2016/3/15 19:28
b,1,23.03,50.108,165.71,2016/3/15 19:28
b,2,22.7,64.445,185.71,2016/3/15 19:28
b,3,22.77,53.105,181.43,2016/3/15 19:28
a,2,21.11,43.385,181.43,2016/3/15 19:28
a,1,20.76,45.005,195.71,2016/3/15 19:28
a,3,20.76,41.198,208.57,2016/3/15 19:28
a,4,21.14,42.332,222.86,2016/3/15 19:28
b,3,22.76,53.105,184.29,2016/3/15 19:28
b,1,23.02,50.148,167.14,2016/3/15 19:28
b,2,22.69,64.486,185.71,2016/3/15 19:28
a,2,21.12,43.385,182.86,2016/3/15 19:28
a,1,20.76,45.005,195.71,2016/3/15 19:28
a,3,20.76,41.198,210,2016/3/15 19:28
b,3,22.76,53.105,184.29,2016/3/15 19:28
b,1,23.02,50.148,160,2016/3/15 19:28
b,2,22.7,64.486,184.29,2016/3/15 19:28
a,2,21.11,43.385,187.14,2016/3/15 19:28
a,4,21.12,42.332,225.71,2016/3/15 19:28
a,4,21.13,42.332,225.71,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,3,20.76,41.157,208.57,2016/3/15 19:28
b,1,23.02,50.148,165.71,2016/3/15 19:28
b,2,22.7,64.526,185.71,2016/3/15 19:28
b,3,22.76,53.065,185.71,2016/3/15 19:28
a,2,21.12,43.385,181.43,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,4,21.14,42.332,225.71,2016/3/15 19:28
a,3,20.76,41.157,208.57,2016/3/15 19:28
b,1,23.02,50.108,165.71,2016/3/15 19:28
b,2,22.7,64.526,184.29,2016/3/15 19:28
b,3,22.76,53.065,184.29,2016/3/15 19:28
a,2,21.12,43.385,181.43,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,4,21.12,42.332,228.57,2016/3/15 19:28
a,3,20.77,41.198,208.57,2016/3/15 19:28
b,2,22.7,64.486,185.71,2016/3/15 19:28
b,3,22.76,53.105,184.29,2016/3/15 19:28
a,2,21.11,43.385,181.43,2016/3/15 19:28
b,1,23.02,50.108,165.71,2016/3/15 19:28
a,4,21.13,42.291,228.57,2016/3/15 19:28
a,1,20.76,45.005,195.71,2016/3/15 19:28
a,3,20.77,41.157,208.57,2016/3/15 19:28
b,1,23.01,50.148,164.29,2016/3/15 19:28
b,2,22.69,64.486,184.29,2016/3/15 19:28
b,3,22.76,53.065,184.29,2016/3/15 19:28
a,2,21.11,43.385,180,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,3,20.77,41.198,205.71,2016/3/15 19:28
a,4,21.13,42.291,224.29,2016/3/15 19:28
b,2,22.7,64.486,185.71,2016/3/15 19:28
b,1,23.01,50.148,164.29,2016/3/15 19:28
b,3,22.76,53.065,182.86,2016/3/15 19:28
a,2,21.12,43.385,181.43,2016/3/15 19:28
a,1,20.76,45.005,195.71,2016/3/15 19:28
a,3,20.76,41.157,210,2016/3/15 19:28
a,4,21.13,42.291,224.29,2016/3/15 19:28
b,1,23.02,50.148,164.29,2016/3/15 19:28
b,2,22.7,64.486,191.43,2016/3/15 19:28
b,3,22.76,53.024,182.86,2016/3/15 19:28
a,2,21.12,43.385,181.43,2016/3/15 19:28
a,1,20.75,45.005,195.71,2016/3/15 19:28
a,3,20.76,41.198,214.29,2016/3/15 19:28
a,4,21.13,42.291,227.14,2016/3/15 19:28
b,1,23.02,50.148,165.71,2016/3/15 19:28
b,2,22.69,64.486,185.71,2016/3/15 19:28
a,2,21.11,43.385,181.43,2016/3/15 19:28
b,3,22.77,53.024,181.43,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,4,21.13,42.291,227.14,2016/3/15 19:28
a,3,20.76,41.157,208.57,2016/3/15 19:28
b,1,23.02,50.148,164.29,2016/3/15 19:28
b,2,22.69,64.486,185.71,2016/3/15 19:28
b,3,22.76,53.024,184.29,2016/3/15 19:28
a,2,21.11,43.385,181.43,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:28
a,3,20.76,41.157,208.57,2016/3/15 19:28
a,4,21.14,42.251,225.71,2016/3/15 19:28
b,2,22.69,64.486,185.71,2016/3/15 19:28
b,3,22.76,53.024,185.71,2016/3/15 19:28
a,2,21.12,43.385,181.43,2016/3/15 19:28
b,1,23.02,50.148,165.71,2016/3/15 19:28
a,1,20.75,45.005,194.29,2016/3/15 19:28
a,3,20.78,41.198,208.57,2016/3/15 19:28
a,4,21.14,42.251,227.14,2016/3/15 19:28
b,1,23.02,50.108,164.29,2016/3/15 19:28
b,2,22.7,64.445,185.71,2016/3/15 19:28
b,3,22.76,53.024,181.43,2016/3/15 19:28
a,2,21.11,43.385,177.14,2016/3/15 19:28
a,1,20.75,45.005,194.29,2016/3/15 19:28
a,3,20.77,41.198,208.57,2016/3/15 19:28
a,4,21.14,42.291,228.57,2016/3/15 19:28
b,1,23.02,50.108,165.71,2016/3/15 19:28
b,2,22.69,64.445,185.71,2016/3/15 19:28
b,3,22.75,53.065,184.29,2016/3/15 19:28
a,2,21.12,43.385,180,2016/3/15 19:28
a,3,20.77,41.157,208.57,2016/3/15 19:28
a,4,21.12,42.291,234.29,2016/3/15 19:28
a,1,20.76,45.005,194.29,2016/3/15 19:29
b,1,23.02,50.108,167.14,2016/3/15 19:29
b,2,22.69,64.445,187.14,2016/3/15 19:29
b,3,22.76,53.065,184.29,2016/3/15 19:29
a,2,21.11,43.385,181.43,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.78,41.117,208.57,2016/3/15 19:29
a,4,21.14,42.291,227.14,2016/3/15 19:29
b,1,23.02,50.108,165.71,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
b,3,22.76,53.105,184.29,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.77,41.157,208.57,2016/3/15 19:29
a,4,21.13,42.291,227.14,2016/3/15 19:29
b,1,23.02,50.148,165.71,2016/3/15 19:29
b,2,22.69,64.486,185.71,2016/3/15 19:29
b,3,22.76,53.105,185.71,2016/3/15 19:29
a,2,21.11,43.385,180,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.78,41.157,207.14,2016/3/15 19:29
a,4,21.12,42.291,228.57,2016/3/15 19:29
b,1,23.02,50.148,170,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
b,3,22.75,53.024,187.14,2016/3/15 19:29
a,2,21.12,43.385,180,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.76,41.157,205.71,2016/3/15 19:29
a,4,21.13,42.332,227.14,2016/3/15 19:29
b,1,23.02,50.148,162.86,2016/3/15 19:29
b,2,22.7,64.445,187.14,2016/3/15 19:29
b,3,22.76,53.105,184.29,2016/3/15 19:29
a,2,21.11,43.385,181.43,2016/3/15 19:29
a,1,20.76,45.005,195.71,2016/3/15 19:29
a,3,20.77,41.117,208.57,2016/3/15 19:29
a,4,21.12,42.291,225.71,2016/3/15 19:29
b,1,23.02,50.148,167.14,2016/3/15 19:29
b,3,22.76,53.105,184.29,2016/3/15 19:29
a,2,21.11,43.385,181.43,2016/3/15 19:29
b,2,22.7,64.445,187.14,2016/3/15 19:29
a,3,20.78,41.117,208.57,2016/3/15 19:29
a,1,20.75,44.965,194.29,2016/3/15 19:29
a,4,21.12,42.332,227.14,2016/3/15 19:29
b,1,23.01,50.148,164.29,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
b,3,22.76,53.105,181.43,2016/3/15 19:29
a,2,21.11,43.385,182.86,2016/3/15 19:29
a,1,20.76,45.005,197.14,2016/3/15 19:29
a,3,20.76,41.117,208.57,2016/3/15 19:29
a,4,21.13,42.291,227.14,2016/3/15 19:29
b,1,23.02,50.148,165.71,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
b,3,22.76,53.105,184.29,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.77,41.117,208.57,2016/3/15 19:29
a,4,21.13,42.291,228.57,2016/3/15 19:29
b,1,23.01,50.148,165.71,2016/3/15 19:29
b,2,22.7,64.445,187.14,2016/3/15 19:29
b,3,22.76,53.065,184.29,2016/3/15 19:29
a,2,21.12,43.385,182.86,2016/3/15 19:29
a,4,21.13,42.291,230,2016/3/15 19:29
a,1,20.75,45.005,194.29,2016/3/15 19:29
a,3,20.77,41.198,208.57,2016/3/15 19:29
b,2,22.7,64.445,187.14,2016/3/15 19:29
b,3,22.76,53.024,184.29,2016/3/15 19:29
b,1,23.01,50.148,165.71,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
a,1,20.76,45.005,197.14,2016/3/15 19:29
a,3,20.76,41.117,211.43,2016/3/15 19:29
b,3,22.76,53.024,184.29,2016/3/15 19:29
a,4,21.12,42.251,227.14,2016/3/15 19:29
b,1,23.01,50.148,165.71,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
a,2,21.1,43.385,178.57,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,3,20.77,41.117,210,2016/3/15 19:29
a,4,21.12,42.251,227.14,2016/3/15 19:29
b,1,23.01,50.148,165.71,2016/3/15 19:29
b,2,22.7,64.445,185.71,2016/3/15 19:29
b,3,22.77,53.065,187.14,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
a,4,21.14,42.291,225.71,2016/3/15 19:29
a,1,20.76,45.005,192.86,2016/3/15 19:29
a,3,20.78,41.117,210,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
b,1,23.02,50.148,165.71,2016/3/15 19:29
b,3,22.76,53.024,185.71,2016/3/15 19:29
a,4,21.13,42.291,227.14,2016/3/15 19:29
a,1,20.76,44.965,194.29,2016/3/15 19:29
a,3,20.78,41.157,208.57,2016/3/15 19:29
b,2,22.69,64.445,185.71,2016/3/15 19:29
b,3,22.74,52.983,185.71,2016/3/15 19:29
a,2,21.12,43.385,181.43,2016/3/15 19:29
b,2,22.7,64.445,187.14,2016/3/15 19:29
a,3,20.77,41.117,208.57,2016/3/15 19:29
a,1,20.76,45.005,194.29,2016/3/15 19:29
a,4,21.13,42.291,225.71,2016/3/15 19:29
b,1,23.01,50.148,167.14,2016/3/15 19:29
b,1,23.02,50.148,162.86,2016/3/15 19:29
b,2,22.69,64.486,184.29,2016/3/15 19:29
b,3,22.76,53.024,190,2016/3/15 19:29
a,2,21.11,43.385,181.43,2016/3/15 19:29
a,4,21.14,42.291,225.71,2016/3/15 19:29
a,1,20.76,44.965,194.29,2016/3/15 19:30
a,3,20.77,41.198,210,2016/3/15 19:30
b,1,23.01,50.148,165.71,2016/3/15 19:30
b,2,22.7,64.445,184.29,2016/3/15 19:30
b,3,22.77,53.024,184.29,2016/3/15 19:30
a,2,21.11,43.385,181.43,2016/3/15 19:30
a,3,20.78,41.157,208.57,2016/3/15 19:30
a,4,21.13,42.291,228.57,2016/3/15 19:30
b,2,22.7,64.445,185.71,2016/3/15 19:30
b,3,22.76,53.024,185.71,2016/3/15 19:30
